Request id,Pickup point,Driver id,Status,Request date,Request time,Drop  date,Drop time,Trip Duration (mins)
3569,Airport,,No Cars Available,13-07-2016,18:19:52,,,
3571,Airport,,No Cars Available,13-07-2016,18:22:10,,,
3574,Airport,,No Cars Available,13-07-2016,18:22:50,,,
3568,Airport,,No Cars Available,13-07-2016,18:22:52,,,
3576,Airport,,No Cars Available,13-07-2016,18:23:10,,,
3570,Airport,,No Cars Available,13-07-2016,18:24:42,,,
3578,Airport,,No Cars Available,13-07-2016,18:26:07,,,
3579,Airport,,No Cars Available,13-07-2016,18:26:31,,,
3582,Airport,,No Cars Available,13-07-2016,18:27:03,,,
3589,Airport,,No Cars Available,13-07-2016,18:27:30,,,
3580,Airport,,No Cars Available,13-07-2016,18:27:38,,,
3575,Airport,,No Cars Available,13-07-2016,18:27:50,,,
3573,City,,No Cars Available,13-07-2016,18:29:42,,,
3592,Airport,,No Cars Available,13-07-2016,18:29:53,,,
3587,Airport,,No Cars Available,13-07-2016,18:30:58,,,
3586,Airport,,No Cars Available,13-07-2016,18:32:31,,,
3581,Airport,,No Cars Available,13-07-2016,18:32:52,,,
3588,Airport,,No Cars Available,13-07-2016,18:33:48,,,
3591,Airport,,No Cars Available,13-07-2016,18:33:53,,,
3595,Airport,,No Cars Available,13-07-2016,18:35:14,,,
3597,Airport,,No Cars Available,13-07-2016,18:36:44,,,
3599,Airport,,No Cars Available,13-07-2016,18:38:39,,,
3596,Airport,,No Cars Available,13-07-2016,18:39:24,,,
3604,Airport,,No Cars Available,13-07-2016,18:43:05,,,
3603,Airport,,No Cars Available,13-07-2016,18:44:18,,,
3605,Airport,,No Cars Available,13-07-2016,18:44:35,,,
3600,Airport,,No Cars Available,13-07-2016,18:45:35,,,
3607,Airport,,No Cars Available,13-07-2016,18:45:35,,,
3608,Airport,,No Cars Available,13-07-2016,18:47:45,,,
3611,Airport,,No Cars Available,13-07-2016,18:48:37,,,
3609,City,,No Cars Available,13-07-2016,18:49:22,,,
3610,Airport,,No Cars Available,13-07-2016,18:49:37,,,
3616,Airport,,No Cars Available,13-07-2016,18:49:39,,,
3606,Airport,,No Cars Available,13-07-2016,18:50:47,,,
3614,City,,No Cars Available,13-07-2016,18:51:25,,,
3618,Airport,,No Cars Available,13-07-2016,18:52:47,,,
3612,Airport,,No Cars Available,13-07-2016,18:53:47,,,
3623,Airport,,No Cars Available,13-07-2016,18:54:25,,,
3619,Airport,,No Cars Available,13-07-2016,18:55:46,,,
3627,Airport,,No Cars Available,13-07-2016,18:57:10,,,
3635,Airport,,No Cars Available,13-07-2016,18:58:18,,,
3629,Airport,,No Cars Available,13-07-2016,18:58:26,,,
3626,Airport,,No Cars Available,13-07-2016,19:00:30,,,
3633,City,,No Cars Available,13-07-2016,19:00:33,,,
3637,Airport,,No Cars Available,13-07-2016,19:05:33,,,
3639,Airport,,No Cars Available,13-07-2016,19:05:47,,,
3628,Airport,,No Cars Available,13-07-2016,19:06:14,,,
3642,Airport,,No Cars Available,13-07-2016,19:07:22,,,
3636,Airport,,No Cars Available,13-07-2016,19:07:30,,,
3647,Airport,,No Cars Available,13-07-2016,19:09:37,,,
3655,Airport,,No Cars Available,13-07-2016,19:11:24,,,
3643,Airport,,No Cars Available,13-07-2016,19:12:31,,,
3654,Airport,,No Cars Available,13-07-2016,19:15:11,,,
3652,Airport,,No Cars Available,13-07-2016,19:16:09,,,
3650,Airport,,No Cars Available,13-07-2016,19:17:13,,,
3665,Airport,,No Cars Available,13-07-2016,19:21:54,,,
3663,Airport,,No Cars Available,13-07-2016,19:22:20,,,
3664,Airport,,No Cars Available,13-07-2016,19:22:42,,,
3659,Airport,,No Cars Available,13-07-2016,19:24:25,,,
3677,Airport,,No Cars Available,13-07-2016,19:24:59,,,
3670,Airport,,No Cars Available,13-07-2016,19:25:15,,,
3669,Airport,,No Cars Available,13-07-2016,19:25:45,,,
3675,Airport,,No Cars Available,13-07-2016,19:25:56,,,
3682,Airport,,No Cars Available,13-07-2016,19:31:18,,,
3674,Airport,,No Cars Available,13-07-2016,19:31:23,,,
3678,Airport,,No Cars Available,13-07-2016,19:33:06,,,
3673,Airport,,No Cars Available,13-07-2016,19:35:06,,,
3687,Airport,,No Cars Available,13-07-2016,19:35:08,,,
3683,Airport,,No Cars Available,13-07-2016,19:36:32,,,
3685,Airport,,No Cars Available,13-07-2016,19:37:11,,,
3684,Airport,,No Cars Available,13-07-2016,19:38:01,,,
3692,Airport,,No Cars Available,13-07-2016,19:40:17,,,
3680,Airport,,No Cars Available,13-07-2016,19:40:23,,,
3689,Airport,,No Cars Available,13-07-2016,19:41:10,,,
3696,Airport,,No Cars Available,13-07-2016,19:43:04,,,
3693,Airport,,No Cars Available,13-07-2016,19:43:10,,,
3695,Airport,,No Cars Available,13-07-2016,19:43:55,,,
3709,Airport,,No Cars Available,13-07-2016,19:44:06,,,
3708,Airport,,No Cars Available,13-07-2016,19:45:28,,,
3699,Airport,,No Cars Available,13-07-2016,19:45:37,,,
3691,Airport,,No Cars Available,13-07-2016,19:46:25,,,
3705,Airport,,No Cars Available,13-07-2016,19:47:39,,,
3707,Airport,,No Cars Available,13-07-2016,19:48:27,,,
3706,Airport,,No Cars Available,13-07-2016,19:49:05,,,
3702,Airport,,No Cars Available,13-07-2016,19:50:13,,,
3700,Airport,,No Cars Available,13-07-2016,19:50:19,,,
3712,Airport,,No Cars Available,13-07-2016,19:51:31,,,
3698,Airport,,No Cars Available,13-07-2016,19:51:48,,,
3710,Airport,,No Cars Available,13-07-2016,19:51:59,,,
3714,Airport,,No Cars Available,13-07-2016,19:53:41,,,
3720,Airport,,No Cars Available,13-07-2016,19:55:51,,,
3719,Airport,,No Cars Available,13-07-2016,19:58:25,,,
3717,Airport,,No Cars Available,13-07-2016,19:58:46,,,
3715,Airport,,No Cars Available,13-07-2016,19:59:20,,,
3713,Airport,,No Cars Available,13-07-2016,19:59:37,,,
3716,Airport,,No Cars Available,13-07-2016,20:01:01,,,
3726,Airport,,No Cars Available,13-07-2016,20:04:40,,,
3724,Airport,,No Cars Available,13-07-2016,20:04:44,,,
3721,Airport,,No Cars Available,13-07-2016,20:04:47,,,
3729,Airport,,No Cars Available,13-07-2016,20:05:16,,,
3731,Airport,,No Cars Available,13-07-2016,20:06:18,,,
3733,Airport,,No Cars Available,13-07-2016,20:10:18,,,
3730,Airport,,No Cars Available,13-07-2016,20:11:01,,,
3735,Airport,,No Cars Available,13-07-2016,20:11:29,,,
3734,Airport,,No Cars Available,13-07-2016,20:12:37,,,
3737,Airport,,No Cars Available,13-07-2016,20:19:40,,,
3736,Airport,,No Cars Available,13-07-2016,20:20:28,,,
3746,Airport,,No Cars Available,13-07-2016,20:22:32,,,
3747,Airport,,No Cars Available,13-07-2016,20:25:39,,,
3751,Airport,,No Cars Available,13-07-2016,20:29:44,,,
3750,Airport,,No Cars Available,13-07-2016,20:30:48,,,
3752,Airport,,No Cars Available,13-07-2016,20:31:09,,,
3754,Airport,,No Cars Available,13-07-2016,20:32:20,,,
3749,Airport,,No Cars Available,13-07-2016,20:32:47,,,
3757,Airport,,No Cars Available,13-07-2016,20:33:07,,,
3765,Airport,,No Cars Available,13-07-2016,20:35:05,,,
3756,Airport,,No Cars Available,13-07-2016,20:35:23,,,
3764,Airport,,No Cars Available,13-07-2016,20:35:36,,,
3770,Airport,,No Cars Available,13-07-2016,20:39:19,,,
3778,Airport,,No Cars Available,13-07-2016,20:40:26,,,
3772,Airport,,No Cars Available,13-07-2016,20:40:37,,,
3760,Airport,,No Cars Available,13-07-2016,20:40:53,,,
3779,Airport,,No Cars Available,13-07-2016,20:42:31,,,
3773,Airport,,No Cars Available,13-07-2016,20:43:54,,,
3769,Airport,,No Cars Available,13-07-2016,20:44:38,,,
3781,Airport,,No Cars Available,13-07-2016,20:44:50,,,
3785,City,,No Cars Available,13-07-2016,20:45:01,,,
3776,Airport,,No Cars Available,13-07-2016,20:45:56,,,
3775,Airport,,No Cars Available,13-07-2016,20:46:35,,,
3783,Airport,,No Cars Available,13-07-2016,20:48:35,,,
3784,Airport,,No Cars Available,13-07-2016,20:49:06,,,
3787,Airport,,No Cars Available,13-07-2016,20:49:24,,,
3791,Airport,,No Cars Available,13-07-2016,20:51:10,,,
3796,Airport,,No Cars Available,13-07-2016,20:51:18,,,
3790,Airport,,No Cars Available,13-07-2016,20:52:04,,,
3792,Airport,,No Cars Available,13-07-2016,20:53:15,,,
3793,Airport,,No Cars Available,13-07-2016,20:54:38,,,
3797,Airport,,No Cars Available,13-07-2016,20:56:07,,,
3800,Airport,,No Cars Available,13-07-2016,20:56:26,,,
3803,Airport,,No Cars Available,13-07-2016,20:58:17,,,
3799,City,,No Cars Available,13-07-2016,20:58:40,,,
3802,Airport,,No Cars Available,13-07-2016,21:00:00,,,
3811,Airport,,No Cars Available,13-07-2016,21:02:40,,,
3805,Airport,,No Cars Available,13-07-2016,21:03:19,,,
3815,Airport,,No Cars Available,13-07-2016,21:07:33,,,
3812,City,,No Cars Available,13-07-2016,21:09:20,,,
3816,Airport,,No Cars Available,13-07-2016,21:09:28,,,
3821,Airport,,No Cars Available,13-07-2016,21:10:59,,,
3814,Airport,,No Cars Available,13-07-2016,21:11:29,,,
3829,Airport,,No Cars Available,13-07-2016,21:13:20,,,
3825,Airport,,No Cars Available,13-07-2016,21:14:01,,,
3833,Airport,,No Cars Available,13-07-2016,21:18:49,,,
3823,Airport,,No Cars Available,13-07-2016,21:20:00,,,
3828,City,,No Cars Available,13-07-2016,21:20:59,,,
3836,Airport,,No Cars Available,13-07-2016,21:21:26,,,
3824,Airport,,No Cars Available,13-07-2016,21:22:11,,,
3832,Airport,,No Cars Available,13-07-2016,21:23:59,,,
3846,Airport,,No Cars Available,13-07-2016,21:25:46,,,
3837,Airport,,No Cars Available,13-07-2016,21:27:41,,,
3835,Airport,,No Cars Available,13-07-2016,21:27:42,,,
3838,Airport,,No Cars Available,13-07-2016,21:28:20,,,
3844,Airport,,No Cars Available,13-07-2016,21:28:29,,,
3845,Airport,,No Cars Available,13-07-2016,21:30:19,,,
3842,Airport,,No Cars Available,13-07-2016,21:33:44,,,
3853,Airport,,No Cars Available,13-07-2016,21:34:46,,,
3848,Airport,,No Cars Available,13-07-2016,21:34:47,,,
3860,Airport,,No Cars Available,13-07-2016,21:36:01,,,
3855,Airport,,No Cars Available,13-07-2016,21:36:25,,,
3862,City,,No Cars Available,13-07-2016,21:37:00,,,
3854,Airport,,No Cars Available,13-07-2016,21:37:17,,,
3851,Airport,,No Cars Available,13-07-2016,21:38:06,,,
3858,Airport,,No Cars Available,13-07-2016,21:38:48,,,
3869,Airport,,No Cars Available,13-07-2016,21:43:47,,,
3864,Airport,,No Cars Available,13-07-2016,21:45:06,,,
3861,Airport,,No Cars Available,13-07-2016,21:47:25,,,
3873,Airport,,No Cars Available,13-07-2016,21:47:58,,,
3868,Airport,,No Cars Available,13-07-2016,21:48:20,,,
3870,Airport,,No Cars Available,13-07-2016,21:48:57,,,
3871,Airport,,No Cars Available,13-07-2016,21:49:18,,,
3884,Airport,,No Cars Available,13-07-2016,21:51:47,,,
3878,Airport,,No Cars Available,13-07-2016,21:51:55,,,
3894,Airport,,No Cars Available,13-07-2016,21:52:24,,,
3885,Airport,,No Cars Available,13-07-2016,21:53:07,,,
3877,Airport,,No Cars Available,13-07-2016,21:53:34,,,
3886,Airport,,No Cars Available,13-07-2016,21:53:48,,,
3874,Airport,,No Cars Available,13-07-2016,21:54:13,,,
3893,Airport,,No Cars Available,13-07-2016,21:56:38,,,
3891,Airport,,No Cars Available,13-07-2016,21:57:08,,,
3888,Airport,,No Cars Available,13-07-2016,21:57:45,,,
3876,Airport,,No Cars Available,13-07-2016,21:58:16,,,
3875,Airport,,No Cars Available,13-07-2016,21:59:13,,,
3898,Airport,,No Cars Available,13-07-2016,21:59:30,,,
3895,Airport,,No Cars Available,13-07-2016,22:01:49,,,
3900,Airport,,No Cars Available,13-07-2016,22:03:00,,,
3904,Airport,,No Cars Available,13-07-2016,22:03:45,,,
3892,Airport,,No Cars Available,13-07-2016,22:05:11,,,
3899,Airport,,No Cars Available,13-07-2016,22:05:37,,,
3910,Airport,,No Cars Available,13-07-2016,22:05:57,,,
3901,Airport,,No Cars Available,13-07-2016,22:09:27,,,
3902,Airport,,No Cars Available,13-07-2016,22:09:31,,,
3903,Airport,,No Cars Available,13-07-2016,22:11:11,,,
3906,Airport,,No Cars Available,13-07-2016,22:12:01,,,
3907,Airport,,No Cars Available,13-07-2016,22:12:13,,,
3918,City,,No Cars Available,13-07-2016,22:12:25,,,
3912,Airport,,No Cars Available,13-07-2016,22:12:35,,,
3928,City,,No Cars Available,13-07-2016,22:14:33,,,
3911,Airport,,No Cars Available,13-07-2016,22:14:56,,,
3923,City,,No Cars Available,13-07-2016,22:18:14,,,
3922,City,,No Cars Available,13-07-2016,22:18:36,,,
3931,Airport,,No Cars Available,13-07-2016,22:21:30,,,
3930,City,,No Cars Available,13-07-2016,22:22:57,,,
3921,City,,No Cars Available,13-07-2016,22:23:03,,,
3926,Airport,,No Cars Available,13-07-2016,22:23:25,,,
3919,Airport,,No Cars Available,13-07-2016,22:23:26,,,
3933,Airport,,No Cars Available,13-07-2016,22:27:01,,,
3937,City,,No Cars Available,13-07-2016,22:28:10,,,
3929,Airport,,No Cars Available,13-07-2016,22:28:45,,,
3941,City,,No Cars Available,13-07-2016,22:30:11,,,
3936,City,,No Cars Available,13-07-2016,22:30:44,,,
3946,Airport,,No Cars Available,13-07-2016,22:36:50,,,
3938,City,,No Cars Available,13-07-2016,22:37:24,,,
3949,City,,No Cars Available,13-07-2016,22:40:37,,,
3958,Airport,,No Cars Available,13-07-2016,22:46:01,,,
3951,Airport,,No Cars Available,13-07-2016,22:46:03,,,
3962,City,,No Cars Available,13-07-2016,22:47:26,,,
3961,City,,No Cars Available,13-07-2016,22:50:57,,,
3963,Airport,,No Cars Available,13-07-2016,22:55:25,,,
3967,City,,No Cars Available,13-07-2016,22:57:16,,,
3968,Airport,,No Cars Available,13-07-2016,22:59:34,,,
3971,City,,No Cars Available,13-07-2016,22:59:42,,,
3972,City,,No Cars Available,13-07-2016,23:00:38,,,
3975,City,,No Cars Available,13-07-2016,23:04:37,,,
3976,City,,No Cars Available,13-07-2016,23:07:56,,,
3980,City,,No Cars Available,13-07-2016,23:16:12,,,
3984,Airport,,No Cars Available,13-07-2016,23:17:02,,,
3986,Airport,,No Cars Available,13-07-2016,23:17:29,,,
3988,City,,No Cars Available,13-07-2016,23:23:36,,,
3995,City,,No Cars Available,13-07-2016,23:36:17,,,
3998,Airport,,No Cars Available,13-07-2016,23:39:08,,,
4001,City,,No Cars Available,13-07-2016,23:39:52,,,
4006,City,,No Cars Available,13-07-2016,23:45:17,,,
4000,City,,No Cars Available,13-07-2016,23:47:49,,,
4017,City,,No Cars Available,13-07-2016,23:50:18,,,
4010,Airport,,No Cars Available,13-07-2016,23:50:50,,,
4015,City,,No Cars Available,13-07-2016,23:52:32,,,
4013,City,,No Cars Available,13-07-2016,23:53:32,,,
4014,City,,No Cars Available,13-07-2016,23:56:55,,,
4016,City,,No Cars Available,13-07-2016,23:59:02,,,
4028,City,,No Cars Available,14-07-2016,00:09:03,,,
4029,City,,No Cars Available,14-07-2016,00:14:26,,,
4032,City,,No Cars Available,14-07-2016,00:15:43,,,
4033,Airport,,No Cars Available,14-07-2016,00:25:33,,,
4034,City,,No Cars Available,14-07-2016,00:29:50,,,
4035,Airport,,No Cars Available,14-07-2016,00:31:24,,,
4036,Airport,,No Cars Available,14-07-2016,00:31:57,,,
4038,Airport,,No Cars Available,14-07-2016,00:34:22,,,
4042,Airport,,No Cars Available,14-07-2016,00:39:13,,,
4044,Airport,,No Cars Available,14-07-2016,00:51:37,,,
4046,City,,No Cars Available,14-07-2016,00:57:03,,,
4047,City,,No Cars Available,14-07-2016,01:00:53,,,
4048,Airport,,No Cars Available,14-07-2016,01:03:27,,,
4050,City,,No Cars Available,14-07-2016,01:10:22,,,
4053,Airport,,No Cars Available,14-07-2016,01:15:26,,,
4052,City,,No Cars Available,14-07-2016,01:16:34,,,
4055,City,,No Cars Available,14-07-2016,01:22:56,,,
4054,City,,No Cars Available,14-07-2016,01:23:08,,,
4056,City,,No Cars Available,14-07-2016,01:25:25,,,
4058,Airport,,No Cars Available,14-07-2016,01:27:38,,,
4057,City,,No Cars Available,14-07-2016,01:29:49,,,
4061,City,,No Cars Available,14-07-2016,01:33:55,,,
4059,City,,No Cars Available,14-07-2016,01:35:55,,,
4063,City,,No Cars Available,14-07-2016,01:36:26,,,
4062,Airport,,No Cars Available,14-07-2016,01:42:36,,,
4064,City,,No Cars Available,14-07-2016,01:48:00,,,
4068,Airport,,No Cars Available,14-07-2016,01:59:16,,,
4067,City,,No Cars Available,14-07-2016,02:00:05,,,
4069,City,,No Cars Available,14-07-2016,02:02:39,,,
4071,City,,No Cars Available,14-07-2016,02:03:03,,,
4070,City,,No Cars Available,14-07-2016,02:03:04,,,
4072,City,,No Cars Available,14-07-2016,02:04:37,,,
4076,Airport,,No Cars Available,14-07-2016,02:16:28,,,
4074,City,,No Cars Available,14-07-2016,02:18:01,,,
4080,Airport,,No Cars Available,14-07-2016,02:29:31,,,
4083,City,,No Cars Available,14-07-2016,02:35:50,,,
4086,City,,No Cars Available,14-07-2016,02:46:05,,,
4089,City,,No Cars Available,14-07-2016,02:52:38,,,
4088,City,,No Cars Available,14-07-2016,02:53:34,,,
4090,Airport,,No Cars Available,14-07-2016,02:55:11,,,
4095,Airport,,No Cars Available,14-07-2016,03:10:03,,,
4096,City,,No Cars Available,14-07-2016,03:13:22,,,
4099,City,,No Cars Available,14-07-2016,03:22:45,,,
4100,Airport,,No Cars Available,14-07-2016,03:30:27,,,
4101,City,,No Cars Available,14-07-2016,03:31:37,,,
4104,Airport,,No Cars Available,14-07-2016,03:38:21,,,
4102,Airport,,No Cars Available,14-07-2016,03:38:51,,,
4103,Airport,,No Cars Available,14-07-2016,03:39:43,,,
4106,City,,No Cars Available,14-07-2016,03:45:15,,,
4107,City,,No Cars Available,14-07-2016,03:51:51,,,
4110,Airport,,No Cars Available,14-07-2016,03:58:07,,,
4113,City,,No Cars Available,14-07-2016,04:00:13,,,
4109,City,,No Cars Available,14-07-2016,04:02:26,,,
4112,Airport,,No Cars Available,14-07-2016,04:03:52,,,
4111,City,,No Cars Available,14-07-2016,04:06:34,,,
4115,City,,No Cars Available,14-07-2016,04:11:42,,,
4116,Airport,,No Cars Available,14-07-2016,04:13:48,,,
4120,City,,No Cars Available,14-07-2016,04:27:49,,,
4123,City,,No Cars Available,14-07-2016,04:38:53,,,
4131,City,,No Cars Available,14-07-2016,04:41:23,,,
4124,City,,No Cars Available,14-07-2016,04:41:36,,,
4127,City,,No Cars Available,14-07-2016,04:46:22,,,
4132,City,,No Cars Available,14-07-2016,04:46:47,,,
4139,City,,No Cars Available,14-07-2016,04:48:44,,,
4135,Airport,,No Cars Available,14-07-2016,04:49:00,,,
4138,City,,No Cars Available,14-07-2016,04:49:41,,,
4142,City,,No Cars Available,14-07-2016,04:50:32,,,
4152,City,,No Cars Available,14-07-2016,04:55:34,,,
4149,City,,No Cars Available,14-07-2016,04:59:37,,,
4159,Airport,,No Cars Available,14-07-2016,05:05:36,,,
4172,City,,No Cars Available,14-07-2016,05:17:05,,,
4190,City,,No Cars Available,14-07-2016,05:21:22,,,
4193,City,,No Cars Available,14-07-2016,05:25:23,,,
4181,City,,No Cars Available,14-07-2016,05:25:50,,,
4191,City,,No Cars Available,14-07-2016,05:32:02,,,
4200,City,,No Cars Available,14-07-2016,05:32:43,,,
4208,City,,No Cars Available,14-07-2016,05:39:05,,,
4219,City,,No Cars Available,14-07-2016,05:42:18,,,
4220,City,,No Cars Available,14-07-2016,05:43:43,,,
4217,City,,No Cars Available,14-07-2016,05:45:53,,,
4237,City,,No Cars Available,14-07-2016,05:52:54,,,
4228,City,,No Cars Available,14-07-2016,05:53:49,,,
4240,City,,No Cars Available,14-07-2016,05:56:28,,,
4229,City,,No Cars Available,14-07-2016,05:56:44,,,
4246,City,,No Cars Available,14-07-2016,05:58:24,,,
4244,City,,No Cars Available,14-07-2016,06:00:16,,,
4241,City,,No Cars Available,14-07-2016,06:01:09,,,
4247,City,,No Cars Available,14-07-2016,06:03:24,,,
4256,City,,No Cars Available,14-07-2016,06:05:59,,,
4259,City,,No Cars Available,14-07-2016,06:10:09,,,
4265,City,,No Cars Available,14-07-2016,06:12:03,,,
4261,City,,No Cars Available,14-07-2016,06:12:50,,,
4262,City,,No Cars Available,14-07-2016,06:15:24,,,
4267,City,,No Cars Available,14-07-2016,06:17:08,,,
4269,City,,No Cars Available,14-07-2016,06:19:24,,,
4275,City,,No Cars Available,14-07-2016,06:22:46,,,
4279,City,,No Cars Available,14-07-2016,06:29:00,,,
4282,City,,No Cars Available,14-07-2016,06:31:08,,,
4283,City,,No Cars Available,14-07-2016,06:31:54,,,
4289,City,,No Cars Available,14-07-2016,06:35:49,,,
4291,City,,No Cars Available,14-07-2016,06:40:00,,,
4292,City,,No Cars Available,14-07-2016,06:42:26,,,
4295,City,,No Cars Available,14-07-2016,06:42:45,,,
4306,City,,No Cars Available,14-07-2016,06:49:36,,,
4309,Airport,,No Cars Available,14-07-2016,06:50:07,,,
4317,City,,No Cars Available,14-07-2016,06:51:18,,,
4318,City,,No Cars Available,14-07-2016,06:51:23,,,
4307,City,,No Cars Available,14-07-2016,06:56:08,,,
4320,City,,No Cars Available,14-07-2016,07:02:37,,,
4324,City,,No Cars Available,14-07-2016,07:04:11,,,
4333,City,,No Cars Available,14-07-2016,07:13:05,,,
4344,City,,No Cars Available,14-07-2016,07:15:56,,,
4334,City,,No Cars Available,14-07-2016,07:18:15,,,
4347,City,,No Cars Available,14-07-2016,07:18:44,,,
4352,City,,No Cars Available,14-07-2016,07:21:03,,,
4348,City,,No Cars Available,14-07-2016,07:23:46,,,
4353,City,,No Cars Available,14-07-2016,07:24:00,,,
4362,City,,No Cars Available,14-07-2016,07:30:16,,,
4367,City,,No Cars Available,14-07-2016,07:35:22,,,
4373,City,,No Cars Available,14-07-2016,07:39:56,,,
4382,City,,No Cars Available,14-07-2016,07:48:04,,,
4393,City,,No Cars Available,14-07-2016,07:54:34,,,
4394,City,,No Cars Available,14-07-2016,08:00:33,,,
4405,City,,No Cars Available,14-07-2016,08:01:13,,,
4407,City,,No Cars Available,14-07-2016,08:08:27,,,
4412,City,,No Cars Available,14-07-2016,08:11:45,,,
4424,City,,No Cars Available,14-07-2016,08:17:26,,,
4437,City,,No Cars Available,14-07-2016,08:24:18,,,
4436,City,,No Cars Available,14-07-2016,08:24:27,,,
4432,City,,No Cars Available,14-07-2016,08:24:31,,,
4429,City,,No Cars Available,14-07-2016,08:25:23,,,
4449,City,,No Cars Available,14-07-2016,08:29:45,,,
4453,City,,No Cars Available,14-07-2016,08:36:08,,,
4460,City,,No Cars Available,14-07-2016,08:36:39,,,
4474,City,,No Cars Available,14-07-2016,08:43:46,,,
4466,City,,No Cars Available,14-07-2016,08:46:09,,,
4473,City,,No Cars Available,14-07-2016,08:48:43,,,
4477,City,,No Cars Available,14-07-2016,08:51:05,,,
4493,City,,No Cars Available,14-07-2016,08:52:53,,,
4494,City,,No Cars Available,14-07-2016,08:58:03,,,
4490,City,,No Cars Available,14-07-2016,09:00:23,,,
4508,City,,No Cars Available,14-07-2016,09:05:56,,,
4495,City,,No Cars Available,14-07-2016,09:06:02,,,
4513,City,,No Cars Available,14-07-2016,09:06:46,,,
4502,City,,No Cars Available,14-07-2016,09:07:30,,,
4528,City,,No Cars Available,14-07-2016,09:27:58,,,
4526,City,,No Cars Available,14-07-2016,09:28:49,,,
4522,Airport,,No Cars Available,14-07-2016,09:28:53,,,
4537,City,,No Cars Available,14-07-2016,09:36:28,,,
4541,City,,No Cars Available,14-07-2016,09:37:21,,,
4550,City,,No Cars Available,14-07-2016,09:38:24,,,
4554,City,,No Cars Available,14-07-2016,09:42:36,,,
4551,City,,No Cars Available,14-07-2016,09:42:54,,,
4553,Airport,,No Cars Available,14-07-2016,09:43:53,,,
4565,City,,No Cars Available,14-07-2016,09:45:20,,,
4549,Airport,,No Cars Available,14-07-2016,09:46:03,,,
4548,City,,No Cars Available,14-07-2016,09:46:09,,,
4555,City,,No Cars Available,14-07-2016,09:46:31,,,
4559,City,,No Cars Available,14-07-2016,09:49:25,,,
4564,City,,No Cars Available,14-07-2016,09:52:52,,,
4587,City,,No Cars Available,14-07-2016,09:59:45,,,
4584,City,,No Cars Available,14-07-2016,10:00:10,,,
4585,City,,No Cars Available,14-07-2016,10:00:11,,,
4583,City,,No Cars Available,14-07-2016,10:01:39,,,
4582,City,,No Cars Available,14-07-2016,10:03:34,,,
4589,City,,No Cars Available,14-07-2016,10:06:29,,,
4596,City,,No Cars Available,14-07-2016,10:07:11,,,
4595,City,,No Cars Available,14-07-2016,10:07:56,,,
4591,City,,No Cars Available,14-07-2016,10:08:31,,,
4597,City,,No Cars Available,14-07-2016,10:08:43,,,
4598,City,,No Cars Available,14-07-2016,10:12:33,,,
4590,City,,No Cars Available,14-07-2016,10:13:11,,,
4606,Airport,,No Cars Available,14-07-2016,10:19:58,,,
4608,Airport,,No Cars Available,14-07-2016,10:23:43,,,
4604,City,,No Cars Available,14-07-2016,10:25:40,,,
4613,City,,No Cars Available,14-07-2016,10:43:18,,,
4616,City,,No Cars Available,14-07-2016,10:55:38,,,
4622,Airport,,No Cars Available,14-07-2016,11:00:28,,,
4617,City,,No Cars Available,14-07-2016,11:02:20,,,
4619,Airport,,No Cars Available,14-07-2016,11:04:37,,,
4629,City,,No Cars Available,14-07-2016,11:11:21,,,
4633,City,,No Cars Available,14-07-2016,11:21:02,,,
4634,City,,No Cars Available,14-07-2016,11:30:31,,,
4636,City,,No Cars Available,14-07-2016,11:32:34,,,
4640,Airport,,No Cars Available,14-07-2016,11:39:12,,,
4647,City,,No Cars Available,14-07-2016,11:50:35,,,
4650,Airport,,No Cars Available,14-07-2016,11:58:16,,,
4662,Airport,,No Cars Available,14-07-2016,12:13:01,,,
4660,City,,No Cars Available,14-07-2016,12:13:24,,,
4666,Airport,,No Cars Available,14-07-2016,12:26:36,,,
4670,Airport,,No Cars Available,14-07-2016,12:36:33,,,
4675,City,,No Cars Available,14-07-2016,12:39:26,,,
4676,Airport,,No Cars Available,14-07-2016,12:44:22,,,
4682,Airport,,No Cars Available,14-07-2016,12:49:15,,,
4678,City,,No Cars Available,14-07-2016,12:49:20,,,
4688,Airport,,No Cars Available,14-07-2016,13:03:07,,,
4692,City,,No Cars Available,14-07-2016,13:04:58,,,
4689,City,,No Cars Available,14-07-2016,13:09:42,,,
4697,City,,No Cars Available,14-07-2016,13:12:54,,,
4705,Airport,,No Cars Available,14-07-2016,13:13:02,,,
4707,City,,No Cars Available,14-07-2016,13:13:28,,,
4704,City,,No Cars Available,14-07-2016,13:16:08,,,
4708,City,,No Cars Available,14-07-2016,13:18:20,,,
4703,Airport,,No Cars Available,14-07-2016,13:18:56,,,
4725,Airport,,No Cars Available,14-07-2016,13:56:39,,,
4734,Airport,,No Cars Available,14-07-2016,14:37:02,,,
4742,Airport,,No Cars Available,14-07-2016,15:00:36,,,
4744,Airport,,No Cars Available,14-07-2016,15:03:28,,,
4746,City,,No Cars Available,14-07-2016,15:10:29,,,
4749,Airport,,No Cars Available,14-07-2016,15:11:40,,,
4764,City,,No Cars Available,14-07-2016,15:30:46,,,
4763,City,,No Cars Available,14-07-2016,15:33:56,,,
4772,City,,No Cars Available,14-07-2016,15:55:09,,,
4778,City,,No Cars Available,14-07-2016,16:21:48,,,
4781,Airport,,No Cars Available,14-07-2016,16:29:23,,,
